,과정명,학원명,기간,훈련비,정원,취업률,연령대,지역1,지역2,NCS,과정
2813,요양보호사자격증취득과정,가족사랑광산요양보호사교육원,30,640800,40,45.7,57.0,광주,광산구,06_보건의료,요양보호사
2814,요양보호사 자격 취득과정,김포요양보호사교육원,30,630000,40,52.4,53.0,경기,김포시,06_보건의료,요양보호사
2815,요양보호사 자격 취득과정,예산간호학원부설 요양보호사교육원,33,650000,30,87.5,,충남,예산군,06_보건의료,요양보호사
2816,요양보호사 자격 취득과정,자은간호학원 부설 요양보호사 교육원,36,480000,30,63.6,,충남,천안시,06_보건의료,요양보호사
2817,요양보호사양성과정,산돌요양보호사교육원,48,650000,30,71.4,,충남,보령시,06_보건의료,요양보호사
2818,병원코디네이터 및 상담실장 양성과정(NCS기반),종로아바CS평생교육원,20,554300,16,36.8,,서울,종로구,06_보건의료,병원코디네이터
2819,요양보호사자격증취득과정(이론+실기),대구제일요양보호사교육원,30,720000,36,41.0,,대구,동구,06_보건의료,요양보호사
2820,요양보호사 자격 취득과정(비NCS),한세기요양보호사교육원,50,510000,30,55.3,59.0,경기,구리시,06_보건의료,요양보호사
2821,요양보호사 자격 취득과정,열린요양보호사교육원,30,540000,40,56.0,55.0,서울,광진구,06_보건의료,요양보호사
2822,요양보호사 자격증 취득과정,진해보금요양보호사교육원,32,600000,40,45.7,,경남,창원시,06_보건의료,요양보호사
2823,요양보호사자격증 취득과정,샘물요양보호사교육원,33,722400,32,69.4,,경남,통영시,06_보건의료,요양보호사
2824,요양보호사자격취득과정,한국실버요양보호사교육원,30,528000,37,50.5,,서울,관악구,06_보건의료,요양보호사
2825,간호조무사 자격취득과정(성남 한누리),한누리간호조무종합학원,191,2699520,30,56.7,39.0,경기,성남시,06_보건의료,간호조무사
2826,요양보호사자격취득과정(주간반),글로벌간호학원부설요양보호사교육원,30,641520,34,52.7,,울산,남구,06_보건의료,요양보호사
2827,요양보호사 양성과정(사회복지사자격취득자),부천중부요양보호사교육원,12,200000,40,52.4,,경기,부천시,06_보건의료,요양보호사
2828,요양보호사 자격 취득과정,경기제일요양보호사교육원,30,600000,40,58.9,53.0,경기,안양시,06_보건의료,요양보호사
2829,요양보호사자격증양성과정,햇빛요양보호사교육원,30,550080,40,66.3,,서울,도봉구,06_보건의료,요양보호사
2830,요양보호사 자격 취득 과정,e-한나요양보호사교육원,30,540000,40,62.5,59.0,서울,강동구,06_보건의료,요양보호사
2831,간호조무사 자격 취득과정,효성간호보건학원,223,2998960,28,64.1,35.0,부산,해운대구,06_보건의료,간호조무사
2832,간호조무사 자격증 취득 과정,성산간호조무사학원,191,2743600,26,78.8,,부산,부산진구,06_보건의료,간호조무사
2833,요양보호사 자격 취득과정,대성요양보호사교육원,33,600000,36,63.6,54.0,경기,군포시,06_보건의료,요양보호사
2834,요양보호사자격증취득과정,김포간호학원부설요양보호사교육원,33,630000,32,65.0,56.0,경기,김포시,06_보건의료,요양보호사
2835,간호조무사 자격증 취득과정(취업실무),탑간호학원,211,2898640,32,86.2,,인천,미추홀구,06_보건의료,간호조무사
2836,요양보호사(표준)주간과정,평화요양보호사교육원,30,600000,30,52.2,49.0,전북,전주시,06_보건의료,요양보호사
2837,요양보호사자격증취득(취업성공),노아요양보호사교육원,35,600000,21,52.0,58.0,인천,미추홀구,06_보건의료,요양보호사
2838,NCS요양보호사 국가자격증과정,부모사랑요양보호사교육원,30,600000,24,68.9,57.0,경기,의정부시,06_보건의료,요양보호사
2839,NCS비적용 요양보호사 자격 취득과정,일등요양보호사교육원,30,510000,30,50.7,,경기,구리시,06_보건의료,요양보호사
2840,요양보호사자격증취득과정,새희망요양보호사교육원,30,580080,33,55.2,59.0,인천,남동구,06_보건의료,요양보호사
2841,요양보호사자격증취득과정,성산요양보호사교육원,33,640800,33,56.8,,부산,중구,06_보건의료,요양보호사
2842,요양보호사자격증 취득과정,행복나눔요양보호사교육원,30,504000,40,64.6,55.0,경기,수원시,06_보건의료,요양보호사
2843,요양보호사 자격 취득과정,프레이즈요양보호사교육원,30,451200,25,49.4,,서울,동작구,06_보건의료,요양보호사
2844,요양보호사 자격 취득과정,미소로섬김 요양보호사교육원,30,600000,37,50.0,61.0,인천,계양구,06_보건의료,요양보호사
2845,요양보호사 자격증 취득과정,남서울요양보호사교육원,30,500160,35,69.6,,경기,용인시,06_보건의료,요양보호사
2846,요양보호사 자격 취득과정,프레이즈요양보호사교육원,30,451200,25,49.4,,서울,동작구,06_보건의료,요양보호사
2847,요양보호사 자격취득,케어대한요양보호사교육원,30,600000,40,51.4,60.0,인천,남동구,06_보건의료,요양보호사
2848,요양보호사 자격 취득과정,성모요양보호사교육원,30,580000,33,46.6,,대구,남구,06_보건의료,요양보호사
2849,요양보호사 자격 취득과정,다사랑요양보호사교육원,30,720000,30,61.4,59.0,대구,동구,06_보건의료,요양보호사
2850,건강보험청구심사통합과정,메디아이부산학원,17,740000,10,54.5,,부산,부산진구,06_보건의료,건강보험청구심사
2851,요양보호사 자격 취득과정,안양벧엘요양보호사교육원,30,552000,30,60.9,56.0,경기,안양시,06_보건의료,요양보호사
2852,요양보호사 자격취득 양성과정(비NCS),목포요양보호사교육원,30,499920,40,64.8,,전남,목포시,06_보건의료,요양보호사
2853,요양보호사자격취득과정,백제요양보호사교육원,30,640080,30,42.6,,광주,북구,06_보건의료,요양보호사
2854,요양보호사 자격취득과정,전국고용요양보호사교육원,30,540000,40,54.9,53.0,서울,동대문구,06_보건의료,요양보호사
2855,요양보호사양성,제일요양보호사교육원,50,699840,40,43.5,56.0,제주,제주시,06_보건의료,요양보호사
2856,요양보호사자격증 취득과정,새고려요양보호사교육원,30,600000,30,50.0,,부산,금정구,06_보건의료,요양보호사
2857,요양보호사 자격 취득과정,포천요양보호사교육원,38,510000,35,50.0,,경기,포천시,06_보건의료,요양보호사
2858,요양보호사 자격 취득 과정,부모사랑요양보호사교육원,30,600000,40,50.0,,광주,서구,06_보건의료,요양보호사
2859,요양보호사 자격취득과정,마산여성인력개발센터(부설요양보호사교육원),50,552000,36,69.6,,경남,창원시,06_보건의료,요양보호사
2860,요양보호사 자격 취득과정,영남요양보호사교육원,30,722400,40,64.5,48.0,경북,경산시,06_보건의료,요양보호사
2861,"요양보호사 자격증취득과정(주,야간)",아름다운세상만들기요양보호사교육원,30,540000,40,55.8,,서울,강서구,06_보건의료,요양보호사
2862,요양보호사 자격 취득과정,사하요양보호사교육원,30,640080,40,68.2,,부산,사하구,06_보건의료,요양보호사
2863,요양보호사 자격 취득과정 (사회복지사),진해간호요양보호사교육원,11,250000,30,35.5,43.0,경남,창원시,06_보건의료,요양보호사
2864,"요양보호사 자격 취득과정 (주간, 야간)",다사랑요양보호사교육원,30,600000,37,53.3,,울산,남구,06_보건의료,요양보호사
2865,요양보호사자격증취득,드림요양보호사교육원,30,641520,33,45.2,,울산,중구,06_보건의료,요양보호사
2866,"요양보호사국가자격증취득과정(요양보호사,간병인)",남동요양보호사교육원,30,570000,40,51.5,60.0,인천,남동구,06_보건의료,요양보호사
2867,요양보호사양성,제일요양보호사교육원,50,699840,40,43.5,52.0,제주,제주시,06_보건의료,요양보호사
2868,요양보호사자격증취득과정,동부케어요양보호사교육원,30,600000,30,43.0,51.0,경기,화성시,06_보건의료,요양보호사
2869,요양보호사 자격 취득과정,성신간호학원부설요양보호사교육원,30,600000,40,52.2,,전북,전주시,06_보건의료,요양보호사
2870,요양보호사 취득과정,광주역요양보호사교육원,33,600000,36,52.2,66.0,경기,광주시,06_보건의료,요양보호사
2871,ncs요양보호사국가자격증과정,부모사랑제2캠퍼스요양보호사교육원,30,600000,40,75.0,56.0,경기,의정부시,06_보건의료,요양보호사
2872,간호조무사 국가자격 취득반,수원탑수원역점간호학원,204,3746800,30,66.1,,경기,수원시,06_보건의료,간호조무사
2873,요양보호사 자격 취득과정,참좋은요양보호사교육원,30,600000,40,45.7,,부산,남구,06_보건의료,요양보호사
2874,요양보호사 자격취득과정,수원행복 요양보호사 교육원,30,480000,40,58.7,61.0,경기,수원시,06_보건의료,요양보호사
2875,요양보호사자격증 취득과정(사회복지사),천안베스트간호학원 부설 요양보호사교육원,15,250000,33,51.3,,충남,천안시,06_보건의료,요양보호사
2876,요양보호사국가자격증취득-NCS,주은요양보호사교육원,30,640800,32,55.7,56.0,경기,고양시,06_보건의료,요양보호사
2877,요양보호사 자격취득과정 (구직자),꽃담요양보호사교육원,30,700000,30,55.9,57.0,경기,광주시,06_보건의료,요양보호사
2878,요양보호사자격증 취득과정,대신요양보호사교육원,30,480000,40,52.3,65.0,경기,수원시,06_보건의료,요양보호사
2879,요양보호사자격증취득과정,집으로요양보호사교육원,30,600000,34,57.3,53.0,경기,의정부시,06_보건의료,요양보호사
2880,요양보호사 자격취득과정,호남간호요양보호사교육원,30,688080,40,41.3,,광주,광산구,06_보건의료,요양보호사
2881,국제의료관광코디네이터 자격증취득과정,아바평생교육원,23,997740,11,56.4,,서울,강남구,06_보건의료,국제의료관광코디네이터
2882,요양보호사 자격취득과정,전국고용요양보호사교육원,41,540000,40,54.9,,서울,동대문구,06_보건의료,요양보호사
2883,요양보호사자격취득과정,은혜요양보호사교육원,30,540000,38,44.3,,서울,양천구,06_보건의료,요양보호사
2884,요양보호사자격증취득과정,명성요양보호사교육원,42,510000,40,36.4,,전남,여수시,06_보건의료,요양보호사
2885,요양보호사 국가자격 취득과정,인천서부요양보호사교육원,31,600000,40,46.2,63.0,인천,서구,06_보건의료,요양보호사
2886,요양보호사 국가자격증 취득과정(NCS비적용),인천일신요양보호사교육원,30,648000,40,62.2,,인천,부평구,06_보건의료,요양보호사
2887,요양보호사 자격증 취득과정,풍성한요양보호사교육원,30,510000,33,47.6,53.0,경기,안산시,06_보건의료,요양보호사
2888,요양보호사 자격 취득과정,대천간호학원부설요양보호사교육원,33,650000,40,58.9,,충남,보령시,06_보건의료,요양보호사
2889,성공취업 간호조무사 국가자격 취득 (구직자),현대간호학원,194,3230000,35,74.5,,울산,남구,06_보건의료,간호조무사
2890,간호조무사자격과정,한빛간호학원,199,3496000,33,69.6,,서울,노원구,06_보건의료,간호조무사
2891,요양보호사 자격취득-야간반,경인요양보호사교육원,49,640560,40,56.2,57.0,경기,부천시,06_보건의료,요양보호사
2892,간호조무사 자격증 취득,신갈간호학원,352,3040000,30,78.9,,경기,용인시,06_보건의료,간호조무사
2893,요양보호사자격취득과정,햇빛요양보호사교육원,30,550080,36,66.3,,서울,도봉구,06_보건의료,요양보호사
2894,A+요양보호사자격취득,(주)북부산요양보호사교육원,31,720000,29,51.0,,부산,사상구,06_보건의료,요양보호사
2895,요양보호사 자격취득과정,새늘요양보호사교육원,30,600000,40,52.8,48.0,경기,평택시,06_보건의료,요양보호사
2896,요양보호사 국가자격증 취득과정,신천요양보호사교육원,30,640800,38,50.4,,경기,시흥시,06_보건의료,요양보호사
2897,간호조무사자격취득과정,동서울본간호학원,210,2964000,50,76.5,,서울,강동구,06_보건의료,간호조무사
2898,요양보호사 자격취득과정,마산여성인력개발센터(부설요양보호사교육원),50,552000,36,69.6,,경남,창원시,06_보건의료,요양보호사
2899,요양보호사 자격 취득과정,아중안골평화요양보호사교육원,40,641520,28,64.3,,전북,전주시,06_보건의료,요양보호사
