index,과정명,학원명,기간,훈련비,정원,취업률,연령대,NCS분야,과정
2724,요양보호사 자격 취득과정,경기중앙간호학원 요양보호사교육원,30,600000,40,52.1,,06_보건 의료,요양보호사
2725,요양보호사 자격 취득과정,원주간호학원 하이엔(주)분원,31,600000,30,60.7,50.0,06_보건 의료,요양보호사
2726,요양보호사 취득과정,연수요양보호사교육원,30,600000,30,50.0,57.0,06_보건 의료,요양보호사
2727,간호조무사자격취득과정(주간B),덕천간호학원,203,2804400,20,74.7,,06_보건 의료,간호조무사
2728,요양보호사 자격 취득과정,명성요양보호사교육원,31,499920,37,52.4,59.0,06_보건 의료,요양보호사
2729,요양보호사자격증취득(국가자격증),노아요양보호사교육원,36,600000,40,52.0,52.0,06_보건 의료,요양보호사
2730,간호조무사 자격 취득과정,성모간호조무사학원,212,3260400,40,77.2,,06_보건 의료,간호조무사
2731,요양보호사 자격 취득과정,명성요양보호사교육원,61,499920,37,52.4,,06_보건 의료,요양보호사
2732,간호조무사 자격 취득과정,남구동아간호학원,224,2983760,30,65.0,35.0,06_보건 의료,간호조무사
2733,간호조무사 자격 취득과정,덴간호조무사학원,204,3055200,22,73.2,39.0,06_보건 의료,간호조무사
2734,요양보호사 자격 취득과정,은혜간호학원 부설 요양보호사교육원,33,722400,30,58.0,58.0,06_보건 의료,요양보호사
2735,요양보호사 자격 취득과정(실업자),전주메디칼요양보호사교육원,30,624000,30,53.0,,06_보건 의료,요양보호사
2736,병원코디네이터 및 상담실장양성과정,아바평생교육원,22,609730,11,56.4,,06_보건 의료,None
2737,요양보호사 자격 취득과정,군산성모간호전문학원부설 요양보호사교육원,30,722400,40,59.3,,06_보건 의료,요양보호사
2738,요양보호사 자격 취득과정,서울YWCA영등포여성인력개발센터 부설 요양보호사교육원,50,640800,27,48.3,,06_보건 의료,요양보호사
2739,국제의료관광코디네이터 자격증취득과정,아바평생교육원,36,997740,11,56.4,,06_보건 의료,None
2740,요양보호사 자격증 취득 과정,유니스타요양보호사교육원,30,570000,40,55.0,,06_보건 의료,요양보호사
2741,간호조무사자격 취득과정,오산간호학원,205,3500560,22,70.7,,06_보건 의료,간호조무사
2742,간호조무사 자격증 취득과정(취업실무),탑간호학원,203,2898640,32,86.2,32.0,06_보건 의료,간호조무사
2743,간호조무사 자격 취득과정,나누리간호학원,191,2888000,30,71.4,26.0,06_보건 의료,간호조무사
2744,간호조무사 자격 취득과정,뉴미즈간호학원,191,2799840,30,82.1,,06_보건 의료,간호조무사
2745,간호조무사 자격증 취득과정A,고려간호조무사학원,204,3328800,34,86.2,37.0,06_보건 의료,간호조무사
2746,요양보호사자격취득과정,햇빛요양보호사교육원,50,550080,36,66.3,52.0,06_보건 의료,요양보호사
2747,요양보호사 자격 취득과정,광주사랑요양보호사교육원,30,688080,34,41.0,,06_보건 의료,요양보호사
2748,요양보호사 자격 취득과정,중앙간호학원 요양보호사교육원,30,722400,30,53.2,,06_보건 의료,요양보호사
2749,간호조무사 자격증 취득과정,리더스 간호학원,198,2705600,50,64.8,39.0,06_보건 의료,간호조무사
2750,요양보호사자격증취득&취업연계과정(NCS과정),원당간호학원부설요양보호사교육원,32,600000,28,65.5,,06_보건 의료,요양보호사
2751,간호조무사자격증취득과정,동탄간호학원,205,3502080,40,79.6,,06_보건 의료,간호조무사
2752,요양보호사 자격증 취득과정,삼산요양보호사교육원,30,641520,40,36.2,61.0,06_보건 의료,요양보호사
2753,요양보호사 자격 취득과정,동래삼성실버요양보호사교육원,47,720000,37,59.8,56.0,06_보건 의료,요양보호사
2754,요양보호사 자격 취득 과정,다원요양보호사교육원,30,560160,37,60.2,57.0,06_보건 의료,요양보호사
2755,요양보호사자격취득과정,효사랑나눔요양보호사교육원,33,540000,35,56.8,57.0,06_보건 의료,요양보호사
2756,요양보호사 자격 취득(오전),금정요양보호사교육원,30,600000,40,48.1,,06_보건 의료,요양보호사
2757,NCS요양보호사 자격증 취득과정,참사랑요양보호사교육원,30,600000,40,63.0,,06_보건 의료,요양보호사
2758,요양보호사 자격취득 과정,춘천메디칼요양보호사교육원,50,550080,40,63.9,58.0,06_보건 의료,요양보호사
2759,요양보호사자격취득과정,아름다운요양보호사교육원,30,499200,35,58.2,55.0,06_보건 의료,요양보호사
2760,요양보호사자격취득과정,서일간호학원부설요양보호사교육원,33,641520,34,56.6,,06_보건 의료,요양보호사
2761,요양보호사 자격증 취득과정,부경요양보호사교육원,30,690000,40,50.9,,06_보건 의료,요양보호사
2762,요양보호사자격증취득과정,금천요양보호사교육원,37,600000,38,53.5,,06_보건 의료,요양보호사
2763,요양보호사 자격 취득과정,정상요양보호사교육원,30,550080,38,56.0,55.0,06_보건 의료,요양보호사
2764,간호조무사 자격 취득과정,성심간호학원,212,3496000,34,76.4,,06_보건 의료,간호조무사
2765,요양보호사 자격 취득과정(실업자),강릉요양보호사교육원,33,549840,40,61.2,52.0,06_보건 의료,요양보호사
2766,요양보호사 자격 취득과정,동래삼성실버요양보호사교육원,47,720000,37,59.8,53.0,06_보건 의료,요양보호사
2767,요양보호사양성과정 (자격증취득과정),가족사랑요양보호사교육원,30,600000,30,46.9,54.0,06_보건 의료,요양보호사
2768,요양보호사 자격취득과정,성심요양보호사교육원,30,499920,37,58.2,50.0,06_보건 의료,요양보호사
2769,요양보호사 자격 취득과정,경북요양보호사교육원,30,600000,40,50.6,,06_보건 의료,요양보호사
2770,NCS 요양보호사 자격 취득과정,성모요양보호사교육원,30,600000,38,57.3,52.0,06_보건 의료,요양보호사
2771,요양보호사 자격취득과정,홍주요양보호사교육원,33,641520,30,57.3,,06_보건 의료,요양보호사
2772,요양보호사1급자격증과정,인성요양보호사 교육원,30,600000,40,55.3,,06_보건 의료,요양보호사
2773,NCS비적용 요양보호사 자격 취득과정,일등요양보호사교육원,50,510000,30,50.7,60.0,06_보건 의료,요양보호사
2774,요양보호사 자격취득과정,봉동요양보호사교육원,36,641520,30,51.6,47.0,06_보건 의료,요양보호사
2775,요양보호사 자격증 취득과정,사회복지법인계명복지재단(부설:계명요양보호사교육원),30,480000,30,70.0,,06_보건 의료,요양보호사
2776,요양보호사 자격증취득과정,고운요양보호사교육원,30,528000,40,49.4,62.0,06_보건 의료,요양보호사
2777,요양보호사양성과정 (자격증취득과정),가족사랑요양보호사교육원,50,600000,30,46.9,55.0,06_보건 의료,요양보호사
2778,요양보호사자격취득과정,엠마오요양보호사교육원,30,510000,40,53.5,41.0,06_보건 의료,요양보호사
2779,건강보험청구심사통합과정,메디아이잠실보험학원,20,740000,19,60.9,,06_보건 의료,None
2780,간호조무사 자격 취득과정,한나간호학원,191,2918400,30,68.6,,06_보건 의료,간호조무사
2781,요양보호사 자격 취득과정,나이팅게일간호학원부설요양보호사교육원,30,500160,39,48.0,58.0,06_보건 의료,요양보호사
2782,NCS 요양보호사 자격증 취득 과정,산재요양보호사교육원,30,570000,38,52.8,56.0,06_보건 의료,요양보호사
2783,간호조무사 자격증 취득과정,강남메트로간호종합학원,197,3344000,33,72.5,44.0,06_보건 의료,간호조무사
2784,간호조무사 자격증 취득과정,최강간호학원,201,2888000,33,76.4,,06_보건 의료,간호조무사
2785,간호조무사 자격취득과정,엔플러스간호학원,200,3306000,31,65.2,45.0,06_보건 의료,간호조무사
2786,A+요양보호사자격증취득과정,평생비젼교육센터,33,600000,26,57.1,58.0,06_보건 의료,요양보호사
2787,요양보호사 자격증 취득과정,새롬요양보호사교육원,30,680000,30,45.6,61.0,06_보건 의료,요양보호사
2788,요양보호사자격증취득과정,마두요양보호사교육원,30,640800,40,54.8,62.0,06_보건 의료,요양보호사
2789,요양보호사 자격 취득과정,민들레요양보호사교육원,30,600000,37,63.2,54.0,06_보건 의료,요양보호사
2790,요양보호사 취득(신규자과정),(사)한국여학사협회 강북여성인력개발센터 부설 요양보호사교육원,30,450000,20,40.0,,06_보건 의료,요양보호사
2791,병원코디네이터 종합과정,정연화의료서비스아카데미전문학원,30,997740,30,63.6,30.0,06_보건 의료,None
2792,요양보호사 자격 취득 과정(사회복지사 자격증 보유자),다원요양보호사교육원,13,250000,37,60.2,43.0,06_보건 의료,요양보호사
2793,요양보호사 자격취득과정,새늘요양보호사교육원,33,600000,40,52.8,53.0,06_보건 의료,요양보호사
2794,요양보호사자격취득과정,세계로요양보호사교육원,30,679920,37,37.9,52.0,06_보건 의료,요양보호사
2795,요양보호사 자격 취득과정,미래간호학원부설요양보호사교육원,33,640080,40,53.2,54.0,06_보건 의료,요양보호사
2796,간호조무사 자격 취득과정,주식회사에이치큐브학원,200,3344000,30,75.0,39.0,06_보건 의료,간호조무사
2797,요양보호사 자격 취득 과정,해맞이요양보호사교육원,30,720000,40,58.1,,06_보건 의료,요양보호사
2798,요양보호사 양성과정,연수요양보호사교육원,50,600000,40,50.0,62.0,06_보건 의료,요양보호사
2799,요양보호사자격증취득과정,삼성요양보호사교육원,33,640800,30,57.3,,06_보건 의료,요양보호사
2800,요양보호사자격증취득과정,진월요양보호사교육원,30,684000,30,45.7,,06_보건 의료,요양보호사
2801,요양보호사자격취득(사회복지사반),홍주요양보호사교육원,10,250000,30,57.3,,06_보건 의료,요양보호사
2802,요양보호사 자격증 취득과정,송천탑클래스간호학원부설요양보호사교육원,33,600000,30,57.1,54.0,06_보건 의료,요양보호사
2803,"요양보호사자격취득과정_간호조무사,물리치료사,작업치료사자격반",서일간호학원부설요양보호사교육원,10,250000,34,56.6,51.0,06_보건 의료,요양보호사
2804,요양보호사자격취득과정_사회복지사자격반,서일간호학원부설요양보호사교육원,10,250000,30,56.6,,06_보건 의료,요양보호사
2805,요양보호사 자격취득과정,호남간호요양보호사교육원,30,688080,40,41.3,,06_보건 의료,요양보호사
2806,NCS 요양보호사 자격증 취득과정,천사요양보호사교육원,30,648000,35,61.4,42.0,06_보건 의료,요양보호사
2807,요양보호사 양성과정,사당실버요양보호사교육원,30,504000,35,50.0,,06_보건 의료,요양보호사
2808,요양보호사 자격 취득과정,김포요양보호사교육원,30,630000,40,52.4,52.0,06_보건 의료,요양보호사
2809,요양보호사국가자격과정,포항한국간호전문학원 부설 한국요양보호사교육원,30,550080,35,51.6,55.0,06_보건 의료,요양보호사
2810,요양보호사 자격 취득과정,자은간호학원 부설 요양보호사 교육원,36,480000,30,63.6,,06_보건 의료,요양보호사
2811,요양보호사자격증취득과정(이론+실기),대구제일요양보호사교육원,30,720000,36,41.0,,06_보건 의료,요양보호사
2812,요양보호사 자격 취득과정,열린요양보호사교육원,30,540000,40,56.0,56.0,06_보건 의료,요양보호사
2813,요양보호사 자격취득과정 NCS-20,경인요양보호사교육원,30,640080,40,56.2,59.0,06_보건 의료,요양보호사
2814,요양보호사자격증취득과정,집으로요양보호사교육원,30,600000,34,57.3,55.0,06_보건 의료,요양보호사
2815,요양보호사 자격증 취득과정(신규자 주간반),효성요양보호사교육원,30,540000,40,53.2,57.0,06_보건 의료,요양보호사
2816,요양보호사 자격 취득과정,예산간호학원부설 요양보호사교육원,33,650000,30,87.5,,06_보건 의료,요양보호사
2817,요양보호사 자격 취득과정(비NCS),한세기요양보호사교육원,50,510000,30,55.3,59.0,06_보건 의료,요양보호사
2818,요양보호사 자격 취득 과정,명성요양보호사교육원,30,500160,40,62.5,,06_보건 의료,요양보호사
2819,요양보호사 자격증 취득과정,진해보금요양보호사교육원,32,600000,40,45.7,,06_보건 의료,요양보호사
2820,요양보호사표준교육과정,대한요양보호사교육원,33,549840,35,50.0,,06_보건 의료,요양보호사
2821,요양보호사자격증취득과정,가족사랑광산요양보호사교육원,30,640800,40,45.7,56.0,06_보건 의료,요양보호사
2822,요양보호사 자격취득과정(비NCS),섬기미요양보호사교육원,30,720000,40,52.0,41.0,06_보건 의료,요양보호사
2823,요양보호사자격증취득과정,어르신사랑요양보호사교육원,30,600000,38,66.0,62.0,06_보건 의료,요양보호사
2824,요양보호사 자격취득 교육과정,더큰요양보호사교육원,30,722160,38,53.3,,06_보건 의료,요양보호사
